,time,Voltage.RGAS,Voltage.RVL
616,0.616,0.4975891113,-0.040512085
617,0.617,0.48999786380000004,-0.0497436523
618,0.618,0.1709747314,-0.1076507568
619,0.619,-0.0605773926,-0.10738372800000001
620,0.62,-0.2454376221,-0.0565719604
621,0.621,-0.2423095703,0.0094985962
622,0.622,-0.0950622559,0.0456237793
623,0.623,-0.0211334229,0.1624679565
624,0.624,-0.0196838379,0.22800445560000002
625,0.625,-0.0102615356,0.34229278560000004
626,0.626,-0.0140380859,0.4016113281
627,0.627,0.0105667114,0.4023742676
628,0.628,0.004196167000000001,0.3307723999
629,0.629,-0.0342178345,0.2846908569
630,0.63,-0.0684738159,0.1991653442
631,0.631,-0.0924682617,0.061340332000000004
632,0.632,-0.0804901123,-0.15445709230000002
633,0.633,-0.014915466300000001,-0.21339416500000002
634,0.634,-0.0169754028,-0.175743103
635,0.635,-0.0189590454,-0.1533126831
636,0.636,-0.009117126500000001,-0.20275115970000002
637,0.637,-0.004196167000000001,-0.2787017822
638,0.638,0.001373291,-0.3270339966
639,0.639,0.0458908081,-0.3277206421
640,0.64,0.0196075439,-0.3182983398
641,0.641,-0.0674819946,-0.23967742920000001
642,0.642,-0.1189804077,-0.1699829102
643,0.643,-0.1607131958,-0.1000595093
644,0.644,-0.14835357670000002,0.0608825684
645,0.645,-0.11436462400000001,0.2450942993
646,0.646,0.0562667847,0.2084350586
647,0.647,0.2389144897,0.1737213135
648,0.648,0.21896362300000002,0.1346206665
649,0.649,0.1401901245,0.0274276733
650,0.65,0.049896240200000004,0.0065612793
651,0.651,-0.07247924800000001,-0.008697509800000001
652,0.652,-0.0972747803,-0.0659561157
653,0.653,0.0065994263,-0.0597000122
654,0.654,0.0336456299,-0.042495727500000004
655,0.655,0.052375793500000004,-0.0365447998
656,0.656,0.1649475098,-0.0952529907
657,0.657,-0.0726699829,-0.1036453247
658,0.658,-0.2020263672,-0.1054382324
659,0.659,-0.052986145000000005,-0.1206970215
660,0.66,0.0215911865,-0.1458740234
661,0.661,-0.0225067139,-0.23220062260000002
662,0.662,-0.0667953491,-0.158996582
663,0.663,0.025367736800000002,-0.0803375244
664,0.664,0.1209640503,-0.1107788086
665,0.665,0.11280059810000001,0.023727417
666,0.666,0.041389465300000004,0.0755691528
667,0.667,0.000038147,0.1114273071
668,0.668,0.021324157700000002,0.2067184448
669,0.669,-0.0235366821,0.3842544556
670,0.67,-0.0848770142,0.3468704224
671,0.671,-0.056877136200000004,0.1341629028
672,0.672,0.030250549300000002,-0.1012420654
673,0.673,0.057983398400000004,-0.2061843872
674,0.674,0.041084289600000004,-0.2057266235
675,0.675,0.049171447800000004,-0.22174835210000002
676,0.676,0.0457763672,-0.1644134521
677,0.677,0.0135421753,-0.0355529785
678,0.678,0.1128768921,0.0826644897
679,0.679,0.10471343990000001,0.18238067630000002
680,0.68,0.1139068604,0.1668167114
681,0.681,0.12599945070000002,0.055351257300000005
682,0.682,-0.0024414062,0.002746582
683,0.683,-0.0428390503,0.0053024292
684,0.684,-0.018310546900000002,0.0006103516000000001
685,0.685,0.0074768066,-0.0124740601
686,0.686,-0.009803772,-0.0201416016
687,0.687,-0.0714492798,-0.020980835
688,0.6880000000000001,-0.0905609131,-0.050239563
689,0.6890000000000001,-0.0882720947,-0.0500869751
690,0.6900000000000001,-0.0988006592,-0.0702285767
691,0.6910000000000001,-0.0798797607,-0.089263916
692,0.6920000000000001,-0.048789978000000005,-0.0757217407
693,0.6930000000000001,-0.0242996216,-0.0219726562
694,0.6940000000000001,-0.0955200195,0.0466156006
695,0.6950000000000001,-0.2142715454,0.1149368286
696,0.6960000000000001,-0.19649505620000002,0.1035690308
697,0.6970000000000001,-0.083770752,0.0263214111
698,0.6980000000000001,0.16338348390000001,-0.0546264648
699,0.6990000000000001,0.1682281494,-0.10707855220000001
700,0.7000000000000001,0.033493042,-0.13507843020000002
701,0.7010000000000001,-0.0323867798,-0.1476287842
702,0.7020000000000001,0.10025024410000001,-0.1031494141
703,0.7030000000000001,0.1843261719,-0.0307846069
704,0.704,0.14026641850000002,-0.0114059448
705,0.705,0.0221252441,0.0260162354
706,0.706,-0.035667419400000004,0.0216293335
707,0.707,0.061492919900000005,0.047492981000000004
708,0.708,0.09159088130000001,0.11909484860000001
709,0.709,0.0680160522,0.1512145996
710,0.71,-0.016784668000000003,0.10429382320000001
711,0.711,-0.0643157959,0.041656494100000004
712,0.712,-0.0881576538,0.0024414062
713,0.713,-0.0841522217,-0.023727417
714,0.714,-0.013923645,-0.0359344482
715,0.715,0.0755691528,-0.025138855
716,0.716,0.053405761700000005,-0.002784729
717,0.717,0.0394821167,-0.0038528442000000003
718,0.718,0.099105835,-0.0067138672
719,0.719,0.1927566528,-0.0089263916
720,0.72,0.34767150880000003,-0.0054931641000000005
721,0.721,0.2936935425,-0.0116348267
722,0.722,0.0788879395,-0.0435256958
723,0.723,-0.1609039307,-0.054397583000000006
724,0.724,-0.32875061040000003,-0.0701904297
725,0.725,-0.465965271,-0.0633239746
726,0.726,-0.4105758667,-0.0565719604
727,0.727,-0.2493286133,-0.0684738159
728,0.728,-0.29869079590000003,-0.0325775146
729,0.729,-0.1854705811,0.0350570679
730,0.73,-0.0032806396000000003,0.0808334351
731,0.731,0.0615310669,0.0860595703
732,0.732,0.1856613159,0.0713348389
733,0.733,0.33069610600000005,0.020980835
734,0.734,0.1221847534,0.0118255615
735,0.735,0.0297164917,0.029754638700000002
736,0.736,0.0005722046,0.0426864624
737,0.737,0.0011825562,0.0242996216
738,0.738,0.0268936157,0.024871826200000002
739,0.739,0.0173187256,0.038146972700000004
740,0.74,0.007019043000000001,0.0008392334
741,0.741,-0.0028610229000000003,-0.026206970200000002
742,0.742,-0.037193298300000004,0.0169754028
743,0.743,-0.0569915771,0.0304412842
744,0.744,-0.0489044189,0.0121688843
745,0.745,-0.0806045532,-0.0455093384
746,0.746,-0.0915145874,-0.0972366333
747,0.747,-0.0270080566,-0.1390457153
748,0.748,0.0485610962,-0.1142120361
749,0.749,0.1731109619,-0.0702667236
750,0.75,0.2432632446,-0.050888061500000005
751,0.751,0.0952529907,-0.0399780273
752,0.752,-0.1061630249,-0.0274276733
753,0.753,-0.0302886963,0.0032043457
754,0.754,-0.0425338745,0.0197219849
755,0.755,-0.0283432007,0.0308227539
756,0.756,0.052795410200000004,0.0193405151
757,0.757,0.028991699200000002,0.0161743164
758,0.758,-0.0274276733,0.0015258789000000001
759,0.759,-0.0579452515,-0.0027084351
760,0.76,-0.0559616089,-0.025711059600000002
761,0.761,-0.11337280270000001,-0.0263214111
762,0.762,-0.118637085,-0.032882690400000004
763,0.763,-0.0717544556,-0.032081604
764,0.764,-0.0806808472,-0.0230789185
765,0.765,0.012931823700000001,-0.0033187866
766,0.766,0.1951217651,0.0276184082
767,0.767,0.21793365480000002,0.0829696655
768,0.768,0.1028442383,0.1316833496
769,0.769,0.0090789795,0.1077651978
770,0.77,0.0038528442000000003,0.0917816162
771,0.771,-0.0970840454,0.0507736206
772,0.772,-0.0984191895,0.026206970200000002
773,0.773,-0.0601577759,0.031318664600000004
774,0.774,0.0620651245,0.0361251831
775,0.775,0.2021789551,-0.0145721436
776,0.776,0.12630462650000002,-0.0769805908
777,0.777,0.1161956787,-0.10601043700000001
778,0.778,0.2143859863,-0.0798034668
779,0.779,0.11714935300000001,-0.0698852539
780,0.78,-0.1247787476,-0.0628662109
781,0.781,-0.22495269780000002,-0.0338363647
782,0.782,-0.0944519043,-0.0350189209
783,0.783,-0.0036621094000000003,-0.0260543823
784,0.784,0.0065994263,-0.0184631348
785,0.785,-0.018119812000000002,-0.0106811523
786,0.786,-0.0831985474,-0.0076675415000000005
787,0.787,-0.1137161255,0.0045013428000000005
788,0.788,-0.177230835,-0.0046539307
789,0.789,-0.2339553833,-0.0157165527
790,0.79,-0.2323532104,-0.0975418091
791,0.791,-0.14133453370000001,-0.12046813960000001
792,0.792,0.1304626465,-0.1118850708
793,0.793,0.3192901611,-0.0807571411
794,0.794,0.2116012573,-0.0709915161
795,0.795,0.1081466675,-0.0608825684
796,0.796,0.0550842285,0.0038146973000000002
797,0.797,-0.0253295898,0.0853729248
798,0.798,-0.05161285400000001,0.2238845825
799,0.799,-0.0239944458,0.1792907715
800,0.8,0.006942749000000001,0.078163147
801,0.801,-0.0709915161,0.0677108765
802,0.802,-0.1844024658,0.0927734375
803,0.803,-0.3717041016,0.1080703735
804,0.804,-0.4627227783,0.0981903076
805,0.805,-0.0790405273,0.0554275513
806,0.806,0.3434753418,0.0258636475
807,0.807,0.39676666260000004,0.0006866455
808,0.808,0.5033111572,-0.010871887200000001
809,0.809,0.39203643800000004,-0.0053787231
810,0.81,0.2671813965,-0.0242614746
811,0.811,0.1516342163,-0.061912536600000005
812,0.812,-0.1443862915,-0.085105896
813,0.8130000000000001,-0.283164978,-0.0746536255
814,0.8140000000000001,-0.2741622925,-0.0415039062
815,0.8150000000000001,-0.20229339600000001,-0.0131225586
816,0.8160000000000001,-0.0905227661,-0.013046264600000001
817,0.8170000000000001,0.16185760500000002,-0.0151443481
818,0.8180000000000001,0.24433135990000002,-0.0201034546
819,0.8190000000000001,0.19687652590000002,-0.0173950195
820,0.8200000000000001,0.1509094238,0.002784729
821,0.8210000000000001,-0.0698852539,-0.0060653687000000005
822,0.8220000000000001,-0.2843856812,-0.0024032593
823,0.8230000000000001,-0.28083801270000003,-0.0165939331
824,0.8240000000000001,-0.2215194702,-0.00831604
825,0.8250000000000001,-0.2992248535,-0.0025558472
826,0.8260000000000001,-0.3036117554,0.0045394897000000005
827,0.8270000000000001,-0.1291656494,0.0047683716
828,0.8280000000000001,-0.0828933716,-0.011100769
829,0.8290000000000001,0.0239181519,-0.020484924300000002
830,0.8300000000000001,0.060615539600000004,-0.0309753418
831,0.8310000000000001,-0.0373840332,-0.0358581543
832,0.8320000000000001,-0.1467132568,-0.0140380859
833,0.833,-0.08712768550000001,0.027885437000000002
834,0.834,0.1080322266,0.020065307600000002
835,0.835,0.4760742188,0.0436401367
836,0.836,0.6998443604,0.029830932600000002
837,0.837,0.5962753296000001,0.0008010864
838,0.838,0.5826950073,-0.0086212158
839,0.839,0.4152297974,-0.0032424927000000003
840,0.84,0.0695419312,0.0001144409
841,0.841,-0.1933288574,-0.0046920776
842,0.842,-0.34259796140000004,0.0043106079
843,0.843,-0.3355789185,0.0049209595000000005
844,0.844,-0.177230835,0.0050354004
845,0.845,-0.0588607788,-0.0018310547000000002
846,0.846,-0.1022338867,0.005340576200000001
847,0.847,-0.1166915894,0.0032424927000000003
848,0.848,-0.1013183594,0.001411438
849,0.849,-0.1481246948,-0.0028991699
850,0.85,-0.414390564,-0.0164794922
851,0.851,-0.5088043213,-0.01121521
852,0.852,-0.33958435060000003,0.019493103
853,0.853,-0.1358795166,0.0329589844
854,0.854,-0.037307739300000003,0.0214004517
855,0.855,0.2233123779,0.008392334000000001
856,0.856,0.3768539429,0.0136566162
857,0.857,0.244102478,0.013580322300000001
858,0.858,0.0894546509,0.018119812000000002
859,0.859,0.0665664673,0.0136566162
860,0.86,0.0923538208,0.012321472200000001
861,0.861,0.12935638430000002,0.011711120600000001
862,0.862,0.1434326172,-0.0449752808
863,0.863,0.2533340454,-0.0378036499
864,0.864,0.13813018800000001,-0.025978088400000002
865,0.865,-0.2584838867,-0.001411438
866,0.866,-0.5286026001,0.0071334839
867,0.867,-0.3948974609,0.0034713745000000003
868,0.868,0.025787353500000002,0.0090408325
869,0.869,0.27713775630000004,0.0093460083
870,0.87,0.44208526610000004,0.0079345703
871,0.871,0.5751419067,0.0100708008
872,0.872,0.3858184814,0.008468627900000001
873,0.873,0.159072876,0.0082397461
874,0.874,-0.033149719200000004,0.0073623657
875,0.875,-0.4791259766,-0.0055313110000000006
876,0.876,-0.48923492430000004,-0.0064849854000000005
877,0.877,-0.1182174683,-0.0048446655
878,0.878,0.0792694092,0.0140380859
879,0.879,0.0938415527,0.014495849600000001
880,0.88,0.1380157471,0.0007247925
881,0.881,0.1823043823,0.0006103516000000001
882,0.882,0.0955963135,-0.0102615356
883,0.883,0.0595855713,-0.0163269043
884,0.884,0.1807785034,-0.015411377
885,0.885,0.15796661380000002,0.0070571899
886,0.886,-0.0658035278,0.0128936768
887,0.887,-0.2159881592,0.0024032593
888,0.888,-0.2436828613,-0.025787353500000002
889,0.889,-0.30708312990000003,-0.0243759155
890,0.89,-0.2429199219,-0.0156021118
891,0.891,-0.0794219971,0.007324218800000001
892,0.892,0.026206970200000002,-0.0006103516000000001
893,0.893,-0.0582504272,-0.0054168701
894,0.894,0.10429382320000001,-0.0151443481
895,0.895,0.0407791138,-0.0168991089
896,0.896,-0.1385116577,-0.0215911865
897,0.897,-0.2227020264,-0.0109100342
898,0.898,-0.3084945679,0.0020599365000000002
899,0.899,-0.15155792240000002,0.00415802
900,0.9,-0.0905990601,0.0067520142
901,0.901,0.028152465800000002,0.0052261353
902,0.902,0.1878356934,-0.0088119507
903,0.903,-0.0839614868,-0.0055313110000000006
904,0.904,-0.3721618652,-0.0018692017
905,0.905,-0.153503418,-0.0011444092
906,0.906,0.143737793,0.0022888184
907,0.907,0.1699829102,0.0020980835
908,0.908,0.2494812012,0.0017166138000000001
909,0.909,0.2614212036,-0.0141143799
910,0.91,0.3583908081,-0.0015258789000000001
911,0.911,0.34461975100000003,0.0162506104
912,0.912,0.18054962160000002,0.0051116943000000005
913,0.913,-0.0197982788,0.0004959106
914,0.914,-0.0930023193,-0.0020217896
915,0.915,-0.2006912231,-0.0082015991
916,0.916,-0.1552200317,-0.0106430054
917,0.917,-0.0268936157,0.0007247925
918,0.918,0.0671005249,0.0087738037
919,0.919,0.1868438721,-0.0077056885
920,0.92,0.2195739746,-0.016784668000000003
921,0.921,0.0856018066,-0.0247573853
922,0.922,-0.0624847412,-0.0188827515
923,0.923,-0.108833313,0.013465881300000001
924,0.924,0.0853347778,0.032730102500000004
925,0.925,0.1607894897,0.016632080100000002
926,0.926,0.0643920898,0.0039291382000000005
927,0.927,0.1215362549,-0.010032653800000001
928,0.928,0.1467895508,-0.013694763200000001
929,0.929,0.0172042847,-0.012931823700000001
930,0.93,-0.1085281372,0.0026702881000000003
931,0.931,-0.0103378296,-0.0013351440000000001
932,0.932,0.0775146484,-0.0073623657
933,0.933,-0.0190353394,-0.0061035156000000005
934,0.934,-0.0123596191,-0.0057220459
935,0.935,0.13896942140000001,-0.0052642822
936,0.936,-0.0038909912,0.0074005127
937,0.937,-0.2296066284,0.0121307373
938,0.9380000000000001,-0.1815032959,0.0040435791
939,0.9390000000000001,-0.1081085205,0.0036621094000000003
940,0.9400000000000001,-0.09075164790000001,-0.01121521
941,0.9410000000000001,-0.1135635376,-0.002822876
942,0.9420000000000001,-0.1230239868,-0.0011062622
943,0.9430000000000001,-0.12546539310000002,0.0118637085
944,0.9440000000000001,-0.1351165771,0.0089263916
945,0.9450000000000001,-0.0635910034,0.0031661987
946,0.9460000000000001,-0.0340652466,0.0036621094000000003
947,0.9470000000000001,-0.026817321800000002,-0.0048446655
948,0.9480000000000001,-0.10833740230000001,-0.0022125244
949,0.9490000000000001,-0.1874542236,-0.0011444092
950,0.9500000000000001,-0.1947402954,0.0104904175
951,0.9510000000000001,-0.2100753784,0.008392334000000001
952,0.9520000000000001,0.0155258179,-0.0005722046
953,0.9530000000000001,0.2040100098,-0.0029373169
954,0.9540000000000001,0.1514434814,-0.010032653800000001
955,0.9550000000000001,0.2652359009,-0.0159835815
956,0.9560000000000001,0.16956329350000002,0.0053024292
957,0.9570000000000001,0.0782012939,0.0054550171
958,0.9580000000000001,0.0667190552,-0.0090026855
959,0.9590000000000001,0.0085067749,-0.0071716309
960,0.96,-0.0291824341,-0.0038146973000000002
961,0.961,0.0054931641000000005,-0.0106811523
962,0.962,0.0233078003,-0.0026321411
963,0.963,-0.0012207031,0.007514953600000001
964,0.964,-0.0060653687000000005,0.0022506714000000002
965,0.965,0.0268936157,-0.0060653687000000005
966,0.966,0.039100647,-0.0140380859
967,0.967,-0.032463073700000004,-0.0118637085
968,0.968,-0.0101089478,-0.0164031982
969,0.969,0.0484085083,0.0033569336
970,0.97,-0.13309478760000001,0.0054931641000000005
971,0.971,-0.1882171631,-0.008888244600000001
972,0.972,0.0309371948,-0.0087738037
973,0.973,0.1439285278,-0.0198364258
974,0.974,0.1058578491,-0.0234603882
975,0.975,0.0462341309,-0.0110626221
976,0.976,0.0086212158,0.00015258790000000002
977,0.977,0.0059890747,-0.0030136108
978,0.978,0.0423049927,-0.0067901611
979,0.979,0.0793457031,-0.0027084351
980,0.98,0.0748062134,-0.0050354004
981,0.981,0.0505447388,-0.0007247925
982,0.982,0.025787353500000002,0.0034332275000000002
983,0.983,-0.001373291,0.0130844116
984,0.984,-0.0220489502,0.0011444092
985,0.985,-0.0883483887,0.0028991699
986,0.986,-0.1257324219,0.005950927700000001
987,0.987,-0.17131805420000001,0.0007247925
988,0.988,-0.13996124270000002,0.006332397500000001
989,0.989,-0.058555603000000005,0.0186538696
990,0.99,0.0226593018,0.012588501
991,0.991,0.060195922900000004,0.005569458
992,0.992,0.0216674805,-0.0026702881000000003
993,0.993,-0.020828247100000002,-0.011100769
994,0.994,-0.030708313,-0.0171279907
995,0.995,0.0115585327,-0.0096893311
996,0.996,0.017471313500000002,0.0017929077
997,0.997,0.0329208374,-0.0049972534
998,0.998,0.0308227539,-0.008049011200000001
999,0.999,0.0035095215,-0.009117126500000001
1000,1,-0.0011825562,-0.0098419189
1001,1.001,-0.0010681152,0.0062179565
1002,1.002,-0.0409317017,0.0147247314
1003,1.003,-0.0423812866,0.0044631958
1004,1.004,-0.0372314453,0.0067520142
1005,1.005,-0.0559997559,-0.0059127808000000006
1006,1.006,-0.0256729126,-0.0193023682
1007,1.007,0.0008010864,-0.0218582153
1008,1.008,0.034141540500000005,0.0062561035000000004
1009,1.009,0.0735092163,0.0105667114
1010,1.01,0.0708389282,-0.0014877319
1011,1.011,0.0302886963,-0.0155639648
1012,1.012,0.0384902954,-0.012931823700000001
1013,1.013,0.0776290894,-0.0122833252
1014,1.014,0.0728225708,-0.0024032593
1015,1.015,0.0371551514,0.0145721436
1016,1.016,0.0063705444,0.0086593628
1017,1.017,-0.0269317627,0.0047683716
1018,1.018,-0.0616455078,-0.0011825562
1019,1.019,-0.0551605225,-0.005950927700000001
1020,1.02,-0.012550354000000001,-0.008049011200000001
1021,1.021,0.0185012817,0.008049011200000001
1022,1.022,0.0329971313,0.011711120600000001
1023,1.023,0.02784729,0.0040435791
1024,1.024,0.0157165527,0.0000762939
1025,1.025,0.0062179565,-0.0058746338
1026,1.026,0.0085067749,0.0033569336
1027,1.027,0.008392334000000001,0.0096511841
1028,1.028,0.015296936,0.0162887573
1029,1.029,0.0395584106,0.0203704834
1030,1.03,0.049171447800000004,0.0109100342
1031,1.031,0.0151824951,0.0128936768
1032,1.032,0.0220108032,0.023651123000000003
1033,1.033,0.0240707397,0.0116348267
1034,1.034,-0.1000595093,0.026206970200000002
1035,1.035,-0.1420974731,0.0143051147
1036,1.036,-0.0887298584,-0.0078964233
1037,1.037,-0.0375747681,-0.0108337402
1038,1.038,0.0035476685,-0.008697509800000001
1039,1.039,0.0191116333,-0.0046920776
1040,1.04,0.0065994263,-0.0064849854000000005
1041,1.041,0.0002288818,0.0017547607
1042,1.042,0.0017166138000000001,-0.0066757202000000005
1043,1.043,0.0175094604,-0.0145339966
1044,1.044,-0.000038147,-0.01537323
1045,1.045,-0.0051879883,-0.0104141235
1046,1.046,0.0001144409,-0.0030517578000000003
1047,1.047,0.004959106400000001,0.0119018555
1048,1.048,0.0032424927000000003,0.0168228149
1049,1.049,0.018081665,0.0064468384
1050,1.05,-0.0013351440000000001,0.0038909912
1051,1.051,-0.0218963623,0.0002670288
1052,1.052,-0.026969909700000003,0.0003433228
1053,1.053,-0.012016296400000001,0.0037765503
1054,1.054,-0.0051879883,0.0127029419
1055,1.055,-0.0005722046,0.0050735474000000004
1056,1.056,0.0229644775,-0.0019073486
1057,1.057,0.0112533569,-0.0043869019
1058,1.058,0.0037384033,0.0053024292
1059,1.059,0.0059890747,-0.0002288818
1060,1.06,0.005340576200000001,0.0140380859
1061,1.061,0.0027084351,0.0163650513
1062,1.062,0.0079727173,0.016860961900000002
1063,1.063,-0.0008010864,0.0082397461
1064,1.064,-0.0133132935,0.0012207031
1065,1.065,-0.0160980225,-0.0017166138000000001
1066,1.066,-0.008354187,0.0053787231
1067,1.067,-0.0220870972,0.0034713745000000003
1068,1.068,-0.015029907200000001,-0.0062179565
1069,1.069,-0.0130844116,-0.0053024292
1070,1.07,-0.0185394287,-0.0080108643
1071,1.071,-0.021514892600000002,-0.008430481
1072,1.072,-0.0267791748,0.0031661987
1073,1.073,-0.0242996216,0.0075531006
1074,1.074,-0.0287628174,0.012512207000000001
1075,1.075,-0.012855529800000001,0.0066375732
1076,1.076,-0.012626647900000001,-0.0096893311
1077,1.077,0.0058746338,-0.0074768066
1078,1.078,0.0244140625,-0.0076293945
1079,1.079,0.0255203247,0.001373291
1080,1.08,0.0008773804,0.0098419189
1081,1.081,-0.0147628784,0.011711120600000001
1082,1.082,-0.000038147,0.0024795532000000003
1083,1.083,0.005340576200000001,-0.0019836426
1084,1.084,-0.0022506714000000002,-0.005569458
1085,1.085,0.0033569336,-0.0040435791
1086,1.086,-0.0046157837,0.0077438354
1087,1.087,-0.0155639648,0.011711120600000001
1088,1.088,-0.0088500977,0.0038146973000000002
1089,1.089,-0.0168228149,-0.0047683716
1090,1.09,-0.029411315900000002,-0.0080108643
1091,1.091,-0.0364685059,-0.009613037100000001
1092,1.092,-0.0476455688,-0.0032043457
1093,1.093,-0.0286483765,0.0207138062
1094,1.094,-0.0057601929,0.0107192993
1095,1.095,0.0032043457,-0.0008392334
1096,1.096,-0.013275146500000001,-0.0085449219
1097,1.097,-0.0420379639,-0.0168991089
1098,1.098,-0.0785446167,-0.0087738037
1099,1.099,-0.0901412964,0.0043869019
1100,1.1,-0.1113128662,0.0018310547000000002
1101,1.101,-0.0854110718,-0.0134277344
1102,1.102,-0.0595855713,-0.0161743164
1103,1.103,-0.0347900391,-0.022583007800000002
1104,1.104,-0.0080871582,-0.011596679700000001
1105,1.105,0.024032592800000002,-0.0019073486
1106,1.106,0.0218200684,0.0074386597
1107,1.107,0.0090789795,0.0009918213
1108,1.108,0.0110244751,-0.0030136108
1109,1.109,-0.0299072266,-0.0094604492
1110,1.11,-0.0664901733,-0.0136184692
1111,1.111,-0.061492919900000005,-0.0151443481
1112,1.112,-0.0658035278,0.002822876
1113,1.113,-0.055732727100000004,0.00831604
1114,1.114,-0.038032531700000004,-0.0016784668
1115,1.115,-0.02784729,-0.0036621094000000003
1116,1.116,-0.0094223022,-0.0010299683000000001
1117,1.117,-0.025062561,-0.0044631958
1118,1.118,-0.0118637085,0.0037765503
1119,1.119,0.0166702271,0.0074386597
1120,1.12,0.030708313,0.0045013428000000005
1121,1.121,0.0018310547000000002,0.0079345703
1122,1.1219999999999999,-0.0471878052,0.0026702881000000003
1123,1.123,-0.0213623047,-0.0054550171
1124,1.124,0.0126647949,-0.0002670288
1125,1.125,0.0303268433,0.0112533569
1126,1.126,0.0207519531,0.0008010864
1127,1.127,0.030593872100000002,0.00831604
1128,1.1280000000000001,0.0248336792,-0.0043487549000000006
1129,1.129,0.033988952600000004,-0.0076293945
1130,1.13,0.0344467163,-0.010452270500000001
1131,1.131,0.020942688,-0.0128173828
1132,1.1320000000000001,0.0123977661,-0.0017929077
1133,1.133,0.0203704834,-0.0049972534
1134,1.134,0.0224304199,-0.014839172400000001
1135,1.135,-0.0064468384,-0.0233078003
1136,1.1360000000000001,-0.0206756592,-0.017051696800000002
1137,1.137,-0.019226074200000002,-0.0090789795
1138,1.138,-0.01953125,-0.0016403198000000002
1139,1.139,-0.0044250488,0.0038146973000000002
1140,1.1400000000000001,0.0261688232,-0.00015258790000000002
1141,1.141,0.054359436000000004,-0.0046539307
1142,1.142,0.052833557100000005,-0.0009918213
1143,1.143,0.051002502400000004,-0.0031661987
1144,1.1440000000000001,0.0415039062,-0.0053024292
1145,1.145,0.0379562378,-0.0009536743
1146,1.146,0.0361633301,0.0012588501
1147,1.147,0.0389099121,-0.0074005127
1148,1.148,0.0371551514,-0.008392334000000001
1149,1.149,0.042495727500000004,-0.0134277344
1150,1.15,0.0359725952,-0.0116348267
1151,1.151,0.0256347656,0.0086212158
1152,1.152,-0.0122833252,0.0087738037
1153,1.153,-0.017051696800000002,0.0061035156000000005
1154,1.154,-0.0088119507,-0.0071334839
1155,1.155,0.0194168091,-0.0072860718
1156,1.156,0.0472640991,-0.0174331665
1157,1.157,0.050010681200000004,-0.0133132935
1158,1.158,0.0512313843,0.010032653800000001
1159,1.159,0.0595855713,0.0019073486
1160,1.16,0.0494384766,0.0033187866
1161,1.161,0.0355911255,-0.0010299683000000001
1162,1.162,0.0128936768,-0.0128936768
1163,1.163,-0.007019043000000001,-0.0034332275000000002
1164,1.164,-0.0085067749,0.0028991699
1165,1.165,0.0032806396000000003,0.0025177002
1166,1.166,0.0252532959,0.005569458
1167,1.167,0.0168228149,0.0046539307
1168,1.168,-0.0098800659,-0.0061035156000000005
1169,1.169,-0.036087036100000004,0.0003433228
1170,1.17,-0.0128936768,-0.0004577637
1171,1.171,-0.0076675415000000005,0.0137329102
1172,1.172,-0.0106048584,0.0015640259
1173,1.173,-0.0163650513,-0.0037765503
1174,1.174,-0.0281906128,-0.0109863281
1175,1.175,-0.0537490845,-0.0175476074
1176,1.176,-0.0598907471,-0.0082015991
1177,1.177,-0.043869018600000004,-0.00415802
1178,1.178,-0.0185394287,0.002746582
1179,1.179,0.0244903564,-0.0035095215
1180,1.18,0.0503540039,-0.0036239624000000002
1181,1.181,0.0354766846,-0.0073623657
1182,1.182,0.0234985352,-0.0164031982
1183,1.183,0.0120544434,0.0014877319
1184,1.184,-0.0072860718,0.0098800659
1185,1.185,-0.001373291,0.0072097778
1186,1.186,0.0090408325,-0.0033187866
1187,1.187,0.0090408325,-0.0055313110000000006
1188,1.188,0.0009155273000000001,-0.0034713745000000003
1189,1.189,0.002822876,-0.008049011200000001
1190,1.19,-0.0012588501,0.0049209595000000005
1191,1.191,-0.0076675415000000005,0.0028991699
1192,1.192,0.0082397461,0.0014495850000000002
1193,1.193,-0.0015640259,-0.0033187866
1194,1.194,-0.0029754639,0.0008392334
1195,1.195,-0.0146865845,-0.0031661987
1196,1.196,-0.012512207000000001,-0.0037384033
1197,1.197,-0.0202560425,0.0098419189
1198,1.198,-0.0169372559,0.0042724609
1199,1.199,-0.0093841553,-0.0008010864
1200,1.2,-0.0206756592,-0.008354187
1201,1.201,-0.0086593628,-0.012321472200000001
1202,1.202,0.009307861300000001,-0.0104904175
1203,1.203,0.0133132935,0.0000762939
1204,1.204,-0.0016403198000000002,0.008468627900000001
1205,1.205,0.0099563599,-0.0022506714000000002
1206,1.206,-0.0006103516000000001,-0.0092697144
1207,1.207,-0.0030899048,-0.010452270500000001
1208,1.208,-0.0061416626,-0.0109100342
1209,1.209,-0.012435913100000001,-0.0089645386
1210,1.21,-0.007095336900000001,0.0033950806
1211,1.211,0.0030517578000000003,-0.0020980835
1212,1.212,0.0093841553,-0.002822876
1213,1.213,0.0019836426,-0.0013351440000000001
1214,1.214,0.0038528442000000003,-0.0059890747
1215,1.215,-0.0044250488,-0.0086593628
1216,1.216,-0.0163269043,0.0101470947
1217,1.217,-0.0074005127,0.0087356567
1218,1.218,0.008392334000000001,0.0016403198000000002
1219,1.219,0.0066757202000000005,-0.0032043457
1220,1.22,0.0038528442000000003,-0.0062179565
1221,1.221,0.0053024292,-0.0067138672
1222,1.222,0.0090408325,-0.0039672852
